@RELATION camera
@ATTRIBUTE price NUMERIC
@ATTRIBUTE opticalsensorresolutioninmegapixel NUMERIC
@ATTRIBUTE imagedisplayresolution NUMERIC
@ATTRIBUTE lcdscreensize NUMERIC
@ATTRIBUTE weight NUMERIC
@ATTRIBUTE autofocus {yes, no}
@ATTRIBUTE manualfocus {yes, no}
@ATTRIBUTE hdmi {yes, no}
@ATTRIBUTE opticalzoom NUMERIC
@ATTRIBUTE digitalzoom NUMERIC
@ATTRIBUTE viewfinder {yes, no}
@ATTRIBUTE using {yes,no}
@ATTRIBUTE photograph {yes,no}
@ATTRIBUTE zoom {yes,no}
@ATTRIBUTE pop {yes,no}
@ATTRIBUTE party {yes,no}
@ATTRIBUTE liveview {yes,no}
@ATTRIBUTE snow {yes,no}
@ATTRIBUTE advanced {yes,no}
@ATTRIBUTE slow {yes,no}
@ATTRIBUTE black {yes,no}
@ATTRIBUTE copy {yes,no}
@ATTRIBUTE creative {yes,no}
@ATTRIBUTE image {yes,no}
@ATTRIBUTE effects {yes,no}
@ATTRIBUTE intervals {yes,no}
@ATTRIBUTE quiet {yes,no}
@ATTRIBUTE aperture {yes,no}
@ATTRIBUTE dawn {yes,no}
@ATTRIBUTE view {yes,no}
@ATTRIBUTE low {yes,no}
@ATTRIBUTE cmos {yes,no}
@ATTRIBUTE silent {yes,no}
@ATTRIBUTE penta {yes,no}
@ATTRIBUTE candlelight {yes,no}
@ATTRIBUTE vivid {yes,no}
@ATTRIBUTE coupling {yes,no}
@ATTRIBUTE easy {yes,no}
@ATTRIBUTE sshutter {yes,no}
@ATTRIBUTE scenes {yes,no}
@ATTRIBUTE timer {yes,no}
@ATTRIBUTE best {yes,no}
@ATTRIBUTE apertyre {yes,no}
@ATTRIBUTE dach {yes,no}
@ATTRIBUTE eyepiece {yes,no}
@ATTRIBUTE delayed {yes,no}
@ATTRIBUTE back {yes,no}
@ATTRIBUTE electronic {yes,no}
@ATTRIBUTE selection {yes,no}
@ATTRIBUTE yes {yes,no}
@ATTRIBUTE bird {yes,no}
@ATTRIBUTE including {yes,no}
@ATTRIBUTE mount {yes,no}
@ATTRIBUTE lighting {yes,no}
@ATTRIBUTE sunset {yes,no}
@ATTRIBUTE shooting {yes,no}
@ATTRIBUTE optical {yes,no}
@ATTRIBUTE selector {yes,no}
@ATTRIBUTE cartoon {yes,no}
@ATTRIBUTE selelctor {yes,no}
@ATTRIBUTE settings {yes,no}
@ATTRIBUTE sports {yes,no}
@ATTRIBUTE nikkor {yes,no}
@ATTRIBUTE lcd {yes,no}
@ATTRIBUTE close {yes,no}
@ATTRIBUTE diopter {yes,no}
@ATTRIBUTE contacts {yes,no}
@ATTRIBUTE backlit {yes,no}
@ATTRIBUTE autumn {yes,no}
@ATTRIBUTE priority {yes,no}
@ATTRIBUTE priorty {yes,no}
@ATTRIBUTE capture {yes,no}
@ATTRIBUTE motion {yes,no}
@ATTRIBUTE light {yes,no}
@ATTRIBUTE key {yes,no}
@ATTRIBUTE control {yes,no}
@ATTRIBUTE colors {yes,no}
@ATTRIBUTE white {yes,no}
@ATTRIBUTE lens {yes,no}
@ATTRIBUTE portrait {yes,no}
@ATTRIBUTE frame {yes,no}
@ATTRIBUTE shutter {yes,no}
@ATTRIBUTE active {yes,no}
@ATTRIBUTE tapping {yes,no}
@ATTRIBUTE fast {yes,no}
@ATTRIBUTE bayonet {yes,no}
@ATTRIBUTE indoor {yes,no}
@ATTRIBUTE underwater {yes,no}
@ATTRIBUTE land {yes,no}
@ATTRIBUTE landscape {yes,no}
@ATTRIBUTE panorama {yes,no}
@ATTRIBUTE photography {yes,no}
@ATTRIBUTE child {yes,no}
@ATTRIBUTE setting {yes,no}
@ATTRIBUTE response {yes,no}
@ATTRIBUTE approx {yes,no}
@ATTRIBUTE toy {yes,no}
@ATTRIBUTE style {yes,no}
@ATTRIBUTE modes {yes,no}
@ATTRIBUTE sketch {yes,no}
@ATTRIBUTE lenses {yes,no}
@ATTRIBUTE hdr {yes,no}
@ATTRIBUTE speed {yes,no}
@ATTRIBUTE camera {yes,no}
@ATTRIBUTE still {yes,no}
@ATTRIBUTE backlighting {yes,no}
@ATTRIBUTE photo {yes,no}
@ATTRIBUTE effect {yes,no}
@ATTRIBUTE tracking {yes,no}
@ATTRIBUTE color {yes,no}
@ATTRIBUTE sec {yes,no}
@ATTRIBUTE take {yes,no}
@ATTRIBUTE fireworks {yes,no}
@ATTRIBUTE provided {yes,no}
@ATTRIBUTE high {yes,no}
@ATTRIBUTE ups {yes,no}
@ATTRIBUTE quietshutter {yes,no}
@ATTRIBUTE flash {yes,no}
@ATTRIBUTE pentamirror {yes,no}
@ATTRIBUTE shuttle {yes,no}
@ATTRIBUTE dial {yes,no}
@ATTRIBUTE highlight {yes,no}
@ATTRIBUTE fixed {yes,no}
@ATTRIBUTE draw {yes,no}
@ATTRIBUTE button {yes,no}
@ATTRIBUTE watching {yes,no}
@ATTRIBUTE programmed {yes,no}
@ATTRIBUTE ccd {yes,no}
@ATTRIBUTE choose {yes,no}
@ATTRIBUTE continuous {yes,no}
@ATTRIBUTE fps {yes,no}
@ATTRIBUTE museum {yes,no}
@ATTRIBUTE flexible {yes,no}
@ATTRIBUTE mirrorless {yes,no}
@ATTRIBUTE create {yes,no}
@ATTRIBUTE bsi {yes,no}
@ATTRIBUTE bubble {yes,no}
@ATTRIBUTE continous {yes,no}
@ATTRIBUTE shoot {yes,no}
@ATTRIBUTE backlight {yes,no}
@ATTRIBUTE pallet {yes,no}
@ATTRIBUTE scene {yes,no}
@ATTRIBUTE auto {yes,no}
@ATTRIBUTE delay {yes,no}
@ATTRIBUTE small {yes,no}
@ATTRIBUTE cross {yes,no}
@ATTRIBUTE series {yes,no}
@ATTRIBUTE scape {yes,no}
@ATTRIBUTE moment {yes,no}
@ATTRIBUTE subject {yes,no}
@ATTRIBUTE pictures {yes,no}
@ATTRIBUTE self {yes,no}
@ATTRIBUTE diorama {yes,no}
@ATTRIBUTE mode {yes,no}
@ATTRIBUTE mirror {yes,no}
@ATTRIBUTE adjustment {yes,no}
@ATTRIBUTE neon {yes,no}
@ATTRIBUTE nikon {yes,no}
@ATTRIBUTE built {yes,no}
@ATTRIBUTE water {yes,no}
@ATTRIBUTE snapshot {yes,no}
@ATTRIBUTE movie {yes,no}
@ATTRIBUTE process {yes,no}
@ATTRIBUTE point {yes,no}
@ATTRIBUTE pet {yes,no}
@ATTRIBUTE cut {yes,no}
@ATTRIBUTE pentaprism {yes,no}
@ATTRIBUTE reflex {yes,no}
@ATTRIBUTE single {yes,no}
@ATTRIBUTE selective {yes,no}
@ATTRIBUTE silhouette {yes,no}
@ATTRIBUTE illustration {yes,no}
@ATTRIBUTE show {yes,no}
@ATTRIBUTE beach {yes,no}
@ATTRIBUTE remote {yes,no}
@ATTRIBUTE type {yes,no}
@ATTRIBUTE level {yes,no}
@ATTRIBUTE tracklight {yes,no}
@ATTRIBUTE live {yes,no}
@ATTRIBUTE custom {yes,no}
@ATTRIBUTE eye {yes,no}
@ATTRIBUTE assist {yes,no}
@ATTRIBUTE format {yes,no}
@ATTRIBUTE dusk {yes,no}
@ATTRIBUTE jump {yes,no}
@ATTRIBUTE food {yes,no}
@ATTRIBUTE program {yes,no}
@ATTRIBUTE release {yes,no}
@ATTRIBUTE exposure {yes,no}
@ATTRIBUTE moon {yes,no}
@ATTRIBUTE quick {yes,no}
@ATTRIBUTE includes {yes,no}
@ATTRIBUTE add {yes,no}
@ATTRIBUTE blossom {yes,no}
@ATTRIBUTE miniature {yes,no}
@ATTRIBUTE dslr {yes,no}
@ATTRIBUTE super {yes,no}
@ATTRIBUTE interchangeable {yes,no}
@ATTRIBUTE setttings {yes,no}
@ATTRIBUTE glass {yes,no}
@ATTRIBUTE preset {yes,no}
@ATTRIBUTE vision {yes,no}
@ATTRIBUTE sport {yes,no}
@ATTRIBUTE soft {yes,no}
@ATTRIBUTE noise {yes,no}
@ATTRIBUTE manual {yes,no}
@ATTRIBUTE night {yes,no}
@ATTRIBUTE special {yes,no}
@ATTRIBUTE user {yes,no}
@ATTRIBUTE smart {yes,no}
@DATA
0,14,921000,3,0,yes,yes,yes,0,0,yes,no,no,no,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,yes,
0,14,921000,3,0,yes,yes,yes,0,0,yes,no,no,no,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,yes,
0,14,921000,3,0,yes,yes,yes,0,0,yes,no,no,no,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,yes,
23204,10,460000,3,234,yes,yes,yes,0,0,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,
23100,10,460000,3,234,yes,yes,yes,0,0,yes,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,
23100,10,460000,3,234,yes,yes,yes,0,0,yes,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,
29990,10,460000,3,234,yes,yes,yes,0,0,yes,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,
23100,10,460000,3,234,yes,yes,yes,0,0,yes,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,
24500,0,0,0,0,no,no,no,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,
21208,0,0,0,0,no,no,no,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,
